start,end,refuelCost
MEY,VNA,0.3136941481143239
MEY,ZML,8077.925515288584
LYI,ARE,13323.289519827553
LYI,VNA,0.29251254522645764
LYI,ZML,6520.399054615474
LYI,MEY,31.7692842277369
ARE,ZML,4440.247069092434
ARE,MEY,133.54888779221835
ARE,LYI,2169.5280678892886
VNA,MEY,25.143021291249006
VNA,ZML,8346.239010301178
VNA,LYI,380.0940978762633
SHM,PZI,511.2430287715026
SHM,AUW,9648.200655514636
SHM,QSF,104.52483559376081
SHM,BEZ,4172.626487880964
SHM,HAK,446.94590903650175
SHM,YCB,5627.488372564957
SHM,HER,9456.706764125116
SHM,CWL,13655.21146585035
PZI,QSF,86.52872369962348
PZI,BEZ,6168.8612666637955
PZI,AUW,11370.63829434222
PZI,SHM,25.88312602621808
PZI,HDB,8017.767730030595
PZI,SKX,83.71575886400096
PZI,JZH,112.09917933762483
PZI,LDN,14.308963295201751
QSF,AUW,7220.130785278791
QSF,SHM,83.5216328546733
QSF,PZI,1365.6847289398129
QSF,PJA,397.16995591621156
QSF,SNN,2148.9147014545315
QSF,HHH,7259.826494276814
AUW,BEZ,7579.175443526641
AUW,QSF,74.49184259811773
AUW,SHM,79.54070987292947
AUW,PZI,1851.5636767241494
BEZ,SHM,44.99970272742989
BEZ,AUW,9914.68586904464
BEZ,PZI,1314.0618581270598
UYN,NLA,1315.937343417843
UYN,KPB,7523.074242398292
UYN,YGV,7532.184379180812
UYN,POL,257.16889846470525
NLA,KPB,14195.287728551319
NLA,YGV,8369.945325758787
NLA,POL,36.059549785996914
NLA,UYN,1566.3506899696206
KPB,YGV,3335.927216541729
KPB,POL,425.7382546986521
KPB,UYN,1225.0368575574792
KPB,NLA,1941.9776003013926
YGV,POL,340.09019521241555
YGV,UYN,1567.7252951413655
YGV,KPB,4263.9468450152135
YGV,NLA,1463.5846736945853
POL,UYN,1415.482536971748
POL,YGV,8993.550121345781
POL,KPB,14390.468687498436
POL,NLA,166.7449078098468
VOH,TTU,755.9174196719887
VOH,3W2,13742.387984901397
VOH,OAJ,13534.076927834154
VOH,RHO,5994.021195379051
TTU,3W2,6189.403389547538
TTU,OAJ,6079.60718304695
TTU,RHO,2991.4578952224
TTU,VOH,2.540162823926729
3W2,OAJ,798.4782253519229
3W2,RHO,8856.360891631568
3W2,VOH,4.620385505041679
3W2,TTU,619.2665090321963
OAJ,RHO,8982.441587495856
OAJ,VOH,4.5503483768751005
OAJ,3W2,798.4782253519229
OAJ,TTU,608.2811023257241
RHO,VOH,1.9120927613259173
RHO,OAJ,8522.540578216067
RHO,3W2,8402.915213980032
RHO,TTU,283.97909799346246
MJM,HVR,12883.49248918937
MJM,FMO,6650.906567903921
MJM,DSO,81.74662861242955
MJM,FJR,1281.766722760643
HVR,FMO,7355.513644033847
HVR,DSO,61.1553785256279
HVR,FJR,3025.483134558973
HVR,MJM,20.6939740235293
FMO,DSO,58.08550505099134
FMO,FJR,1304.117310197336
FMO,MJM,10.135981609485576
FMO,HVR,6978.911345459314
DSO,FJR,1731.0177900852332
DSO,MJM,17.723980936881865
DSO,FMO,8263.693989328685
DSO,HVR,8254.975550592651
FJR,MJM,7.559645841668807
FJR,DSO,47.087167362651336
FJR,FMO,5046.893615314768
FJR,HVR,11109.049528132946
BMY,GLK,18.122190755200926
BMY,ASB,4212.309926411799
BMY,GAI,13159.07620542663
GLK,ASB,1211.77003922028
GLK,BRR,10265.158789835104
GLK,GAI,11737.9403051221
GLK,BMY,108.9411467206483
ASB,BRR,7206.950260108106
ASB,GAI,9783.927632568768
ASB,BMY,106.03531746269414
ASB,GLK,5.074218788444189
BRR,GAI,5008.413562814677
BRR,ASB,1710.167325960502
BRR,GLK,10.200036604911352
GAI,BMY,116.22371269126809
GAI,ASB,3432.830426730757
GAI,BRR,7405.463097884392
GAI,GLK,17.245666932272563
ANN,SHR,1975.515912348024
ANN,TJS,0.7943782664498253
ANN,YNZ,1245.4802257588426
ANN,GNY,3502.1023537796887
SHR,TJS,0.943485285287865
SHR,YNZ,1561.878117278951
SHR,GNY,3705.082484555006
SHR,ANN,1975.515912348024
TJS,YNZ,526.6816354871354
TJS,GNY,3180.040978784864
TJS,ANN,10497.299431860645
TJS,SHR,12467.671847926551
YNZ,GNY,2578.659422467579
YNZ,ANN,7648.619017475663
YNZ,TJS,0.24476208043997616
YNZ,SHR,9591.65021148394
GNY,ANN,9194.22997583334
GNY,YNZ,1102.3876058971805
GNY,TJS,0.6317845663440875
GNY,SHR,9727.123025306557
AGF,EFD,7768.256053895205
AGF,YCR,4909.84389565701
AGF,LBZ,55.38024115577686
AGF,SKB,2316.1690313684694
EFD,YCR,2069.587405450988
EFD,LBZ,115.98181671699064
EFD,SKB,1258.2414281217323
EFD,AGF,8187.453682435925
YCR,LBZ,112.52045909304331
YCR,SKB,1803.7106104263685
YCR,AGF,6614.366018667668
YCR,EFD,2645.324707385016
LBZ,SKB,3388.589138652136
LBZ,AGF,6191.887427971473
LBZ,YCR,9338.543916006938
LBZ,EFD,12303.61669287575
SKB,AGF,6561.385357984333
SKB,LBZ,85.85705738273289
SKB,YCR,3792.901943681284
SKB,EFD,3381.9248356994326
GHB,ZNZ,6.749299120725264
GHB,HEN,8182.255397686002
GHB,YSJ,1793.0994490369014
GHB,UGN,2066.7961667511404
GHB,NIP,722.4657390099887
GHB,38W,4516.406185949237
GHB,TML,2121.1144421276226
GHB,GUS,1836.320693127754
ZNZ,HEN,7486.232550030206
ZNZ,YSJ,8669.269316977097
ZNZ,UGN,12770.387701061545
ZNZ,GHB,12327.604495052054
HEN,YSJ,4315.92807118568
HEN,UGN,6722.74456436747
HEN,GHB,7838.600670983189
HEN,ZNZ,3.926528972490843
YSJ,UGN,1693.7112746185053
YSJ,GHB,2314.1442438062127
YSJ,HEN,5814.263870652943
YSJ,ZNZ,6.125598486803837
UGN,GHB,2086.8367703916447
UGN,YSJ,1325.0862975857044
UGN,HEN,7085.523360421027
UGN,ZNZ,7.059515545116759
MLG,XTG,2866.760959866012
MLG,BJV,3652.202915205742
MLG,GEU,13851.567181069147
XTG,BJV,5080.479271067199
XTG,GEU,12221.943796917774
XTG,REY,2004.6722435223312
XTG,MLG,0.28379075819437427
BJV,REY,1605.3245476808022
BJV,MLG,0.7255898431427014
BJV,GEU,10550.701713979168
BJV,XTG,10196.102975387492
REY,GEU,6772.733219963028
REY,BJV,4120.485025084105
REY,XTG,10326.624845360417
GEU,MLG,1.0482109228507217
GEU,REY,1005.0599044801796
GEU,BJV,4018.785412554881
GEU,XTG,9342.934059764399
BRW,GUL,9079.731179762253
BRW,PPW,7501.509335268909
BRW,HOV,590.8561364249639
GUL,SYO,64.5323913117712
GUL,BRW,11877.63538309448
SYO,PPW,12026.797277662166
SYO,HOV,929.3269388992626
SYO,GUL,5983.80764745943
PPW,HOV,66.905134693541
PPW,BRW,5073.37091546307
PPW,SYO,67.05653168855476
HOV,BRW,4853.716902510872
HOV,PPW,812.6511988014604
HOV,SYO,62.93675598329031
SWQ,KTR,1278.1902802925792
SWQ,MXY,10769.179774973853
SWQ,MJD,62.3521801311564
KTR,MXY,10574.553238862596
KTR,MJD,78.42660433349543
KTR,SWQ,0.1265325549772607
MXY,NXX,4764.2971303028535
MXY,SWQ,0.8149526853321275
MXY,KTR,8083.603988350591
NXX,MJD,109.08720909940634
NXX,MXY,4764.2971303028535
MJD,SWQ,0.47611257401010626
MJD,NXX,11007.332127354752
MJD,KTR,6049.432747323645
HAK,YCB,7211.248968545919
HAK,HER,8329.624261060566
HAK,CWL,13773.80914710088
HAK,SHM,22.627902268501725
HAK,CSF,9565.640489396541
HAK,YRA,7282.375828631158
HAK,NFO,4098.114545056029
HAK,YMG,9035.362743600963
YCB,HER,7714.671519626134
YCB,CWL,7299.631664171516
YCB,SHM,59.299762966729205
YCB,HAK,1500.9268026947925
YCB,REC,2957.7034583662703
YCB,KOZ,2435.815104928463
YCB,GUW,36.007912753846895
HER,CWL,4047.390681846778
HER,SHM,73.97036030898664
HER,YCB,5726.600669018479
HER,HAK,1286.9269483338574
CWL,SHM,76.13590711089988
CWL,HER,2885.0172370423966
CWL,YCB,3862.3683686039744
CWL,HAK,1516.896081849801
DKI,ALI,12732.094154177366
DKI,YHU,11324.324317174622
DKI,GNA,0.8618055048571082
DKI,BJF,1483.9956518090967
ALI,YHU,2176.8255741548705
ALI,GNA,0.5910522766677458
ALI,BJF,962.9425898461834
ALI,DKI,9732.913037547263
YHU,GNA,0.41022950830492255
YHU,BJF,663.6180847475672
YHU,DKI,11064.977000197701
YHU,ALI,2782.395399108367
GNA,BJF,220.6970138708277
GNA,DKI,9937.480646627355
GNA,YHU,4841.22995253965
GNA,ALI,8915.5866470963
BJF,DKI,9318.978755473054
BJF,GNA,0.1201891097183988
BJF,YHU,4264.967136866832
BJF,ALI,7910.3024177147945
BRS,KGE,1816.6323892406035
BRS,YNM,3760.158190020513
BRS,KDI,0.9137481775170219
KGE,VLS,14.075243959852449
KGE,YNM,9696.444945985244
KGE,KDI,0.2804765462682655
KGE,BRS,20753.69363897103
VLS,YNM,9754.970402891488
VLS,KDI,0.37223153356476135
VLS,KGE,191.45325191292434
YNM,KDI,1.0476335822184826
YNM,BRS,7106.460898261859
YNM,VLS,118.64188710400694
YNM,KGE,1604.1000126188712
KDI,BRS,17853.723095245543
KDI,YNM,10830.897048478826
KDI,VLS,46.80370870505105
KDI,KGE,479.70083400756283
FAV,SNY,7329.625449677407
FAV,KEK,8020.721644838998
SNY,SAW,3508.1948304217485
SNY,ZAR,52.04063204399771
SNY,FAV,64.7367846419653
SAW,ZAR,18.816975541127533
SAW,KEK,8396.628308774962
SAW,SNY,9210.224834267168
ZAR,KEK,11447.10501830261
ZAR,SAW,1419.7191984474928
ZAR,SNY,10308.173629090821
KEK,FAV,70.84069075015894
KEK,SAW,3198.2941302606146
KEK,ZAR,57.79050699585739
NTL,JHM,7684.533251378897
NTL,YWH,9141.216473189652
NTL,YPY,9995.261524099515
NTL,ZAH,0.40014524574156723
JHM,YWH,3154.4627575443587
JHM,YPY,4113.610485211232
JHM,ZAH,0.4444977460395557
JHM,NTL,5874.359156012979
YWH,YPY,1040.6846467276914
YWH,ZAH,0.3845144623859594
YWH,NTL,8931.866237376336
YWH,JHM,4032.000894999445
YPY,ZAH,0.3449354531192523
YPY,NTL,9766.35212640358
YPY,YWH,1040.6846467276914
YPY,JHM,5257.973364365374
ZAH,NTL,8561.219667739195
ZAH,YPY,7552.967163729232
ZAH,YWH,8419.619039206422
ZAH,JHM,12440.692077944852
ZAH,WVB,584.1163774064871
ZAH,DSN,707.4330390415447
ZAH,SLD,4117.162039556183
ZAH,ULX,520.0247636319347
PJA,EMD,10075.782665051602
PJA,QSF,35.57087555776574
PJA,SNN,2356.753168899997
HHH,SNN,6034.4284030428435
HHH,QSF,74.9013928672805
HHH,EMD,10990.19271652603
SNN,QSF,21.03572601253841
SNN,PJA,257.59312136076966
SNN,HHH,5725.46566880705
CSF,YRA,4731.629675676966
CSF,YMG,4475.828650514547
CSF,HAK,1477.8914556117657
YRA,NFO,4623.490176535412
YRA,YMG,1858.3932837007767
YRA,HAK,1515.7309248599136
YRA,CSF,6374.282198136826
NFO,YMG,8382.490342385754
NFO,HAK,1388.5059149367464
NFO,YRA,7526.352539566306
YMG,HAK,1880.5921377965094
YMG,NFO,5149.421522467876
YMG,YRA,1858.3932837007767
YMG,CSF,6029.676209773067
KIR,CMR,1281.7234415449605
KIR,MTN,4918.908974249301
KIR,NON,10349.976227772135
KIR,DLE,1216.3753369619492
CMR,MTN,6134.268453551899
CMR,NON,10580.600951674629
CMR,DLE,187.54676162413392
CMR,KIR,1281.7234415449605
CMR,BHD,1636.1223114679283
CMR,GKE,330.929078058197
CMR,IXL,88.65620135751224
CMR,QOT,69.58839702310611
MTN,NON,8480.81711485656
MTN,DLE,6383.952733590775
MTN,KIR,5184.3475698243055
MTN,CMR,6465.291371787415
NON,DLE,14742.741196242052
NON,KIR,14269.924483347768
NON,MTN,11094.166935855375
NON,CMR,14587.895976388569
DLE,KIR,1216.3753369619492
DLE,NON,10692.91018963436
DLE,MTN,6057.094353630927
DLE,CMR,187.54676162413392
HDB,LDN,65.81693537188812
HDB,JZH,1179.4954993509944
HDB,SKX,38.7173719571452
HDB,PZI,1238.7451142897269
LDN,JZH,270.2686488090269
LDN,SKX,68.46982714170782
LDN,PZI,231.97637241434109
LDN,HDB,6906.289126116277
JZH,SKX,77.62902749345822
JZH,PZI,112.09917933762483
JZH,HDB,7634.275076705465
JZH,LDN,16.6709399556636
SKX,PZI,848.6932247039467
SKX,HDB,2540.5099709412857
SKX,JZH,786.9871881718698
SKX,LDN,42.81610581761651
LML,O03,11040.492350219323
LML,CID,9795.54387875959
LML,ZMU,13201.170946072712
LML,SBA,7566.122472144125
O03,CID,1272.0898883760574
O03,ZMU,6648.051743425931
O03,SBA,3701.5487543487116
O03,LML,11040.492350219323
CID,ZMU,7501.786493649794
CID,SBA,2449.6488178248605
CID,LML,9795.54387875959
CID,O03,1272.0898883760574
ZMU,SBA,9149.870783055061
ZMU,LML,12525.270993633789
ZMU,CID,7117.695025174924
ZMU,O03,6307.671494162523
SBA,LML,7566.122472144125
SBA,ZMU,9643.624349762922
SBA,CID,2449.6488178248605
SBA,O03,3701.5487543487116
KUC,FDH,14465.547671370909
KUC,PYR,14901.615675708545
KUC,MHK,9473.272872520598
KUC,HPB,6671.829743066998
FDH,PYR,1445.697331275535
FDH,MHK,7519.099500934005
FDH,HPB,7464.130477394565
FDH,KUC,10491.86172604532
PYR,MHK,8883.344561977854
PYR,HPB,8479.327106391585
PYR,KUC,10808.141849591406
PYR,FDH,1445.697331275535
MHK,HPB,4937.774549947114
MHK,KUC,7241.742005100326
MHK,PYR,9362.715600735513
MHK,FDH,7924.851919196885
HPB,KUC,5100.208803379525
HPB,MHK,4937.774549947114
HPB,PYR,8936.896191390795
HPB,FDH,7866.9166077092805
IOM,QFZ,6028.798545001506
IOM,XWW,1594.3801473933572
IOM,BRO,7474.776166087745
QFZ,WSZ,10691.480227678372
QFZ,IOM,8457.801478782612
QFZ,XWW,5585.7175281111195
WSZ,BRO,11352.797578027425
WSZ,QFZ,15297.582240203708
BRO,XWW,9471.26684339449
BRO,IOM,11052.238072728182
BRO,WSZ,8362.637254725303
XWW,IOM,2236.755908778141
XWW,QFZ,5585.7175281111195
XWW,BRO,8986.337981012692
AKR,KYA,1583.3900921401478
AKR,LPY,4209.564098565468
AKR,SCV,1111.5952518201168
AKR,XDB,4820.948329570377
KYA,LPY,2508.4018540253196
KYA,SCV,269.24622282557397
KYA,XDB,2705.5660514395813
KYA,AKR,20.986271558802734
LPY,SCV,395.60086057306006
LPY,XDB,611.7132373719184
LPY,AKR,20.163812032128593
LPY,KYA,906.5364300447505
SCV,XDB,1715.4750740438128
SCV,AKR,23.559917062913097
SCV,LPY,1750.4462857215046
SCV,KYA,430.55568552726737
XDB,AKR,23.092342498642104
XDB,SCV,387.69736673390173
XDB,LPY,611.7132373719184
XDB,KYA,977.7915709902646
ADF,TED,410.02116426076014
ADF,KYD,237.80544949822473
ADF,WDH,538.2561853147857
ADF,SFD,1636.3061592540016
ADF,LOK,40.562447692594816
ADF,GDA,5.497204846450601
ADF,XGB,3139.158495006094
ADF,KUT,261.7821334982029
TED,KYD,276.72449008114233
TED,SFD,1273.1381840101146
TED,WDH,678.5659520993757
TED,ADF,1105.8331997301395
TED,TSS,5603.110663059364
TED,BBM,2.163105459262502
TED,OMO,849.9294504258082
TED,QPZ,1353.4948523586538
KYD,WDH,939.2571541107391
KYD,ADF,2871.4630621001807
KYD,TED,1238.9268850943224
WDH,SFD,1482.4489204877216
WDH,KYD,368.0540275272902
WDH,ADF,2546.8157288919037
WDH,TED,1190.466582630484
SFD,ADF,3918.8936113611408
SFD,WDH,750.3608253601865
SFD,TED,1130.5534569738593
SGD,TSU,10081.807830254666
SGD,BMK,251.38616146862367
SGD,XIL,1083.7075974541342
SGD,SUG,228.59907201051928
SGD,RCS,1034.3188880528203
SGD,ISB,50.27299414872172
SGD,PKN,0.7905235198051112
SGD,PDV,923.5597906066804
TSU,BMK,14103.378103964362
TSU,XIL,1187.53561818059
TSU,SUG,119.73278371861815
TSU,SGD,1862.625464296326
BMK,XIL,1122.4905749057718
BMK,SUG,233.90554277347493
BMK,SGD,33.68574563679557
BMK,TSU,10229.18013880535
XIL,SUG,83.58470601437058
XIL,SGD,939.9146799925824
XIL,BMK,7265.311164438653
XIL,TSU,5574.88403797011
SUG,SGD,1432.0839480789896
SUG,XIL,603.7324487714004
SUG,BMK,10935.275491981063
SUG,TSU,4059.943339463008
SEM,PGU,0.41105277576560706
SEM,VST,836.8736489170299
SEM,CVM,93.03397532396659
SEM,OBX,5266.455813672252
PGU,VST,492.8964187493
PGU,CVM,833.155215545708
PGU,OBX,3768.795087770518
PGU,SEM,11504.627541191976
VST,CVM,556.7674250037181
VST,OBX,4639.568886181828
VST,SEM,7264.645179254145
VST,PGU,0.15287455256725774
CVM,OBX,4912.106976634641
CVM,SEM,1438.1009414692
CVM,VST,991.4415046090973
CVM,PGU,0.4601492637178152
OBX,SEM,13596.770819080904
OBX,CVM,820.4221121791409
OBX,VST,1379.877222475303
OBX,PGU,0.34765211830046405
SMO,CDS,1582.9294428495816
SMO,RTW,158.5550509990823
SMO,YPQ,2671.793705341941
SMO,MXX,943.0385179044198
CDS,RTW,151.27726262786683
CDS,YPQ,1609.0413249884455
CDS,MXX,862.2828245438935
CDS,SMO,1582.9294428495816
RTW,YPQ,6028.208902909881
RTW,MXX,239.98122425080646
RTW,SMO,9871.196350913995
RTW,CDS,9418.101494837274
YPQ,MXX,652.3241884647955
YPQ,SMO,3415.0584233173026
YPQ,RTW,123.76384707038474
YPQ,CDS,2056.6595839270335
MXX,SMO,8186.230062101679
MXX,YPQ,4430.194374175825
MXX,RTW,33.46124297879497
MXX,CDS,7485.2144915576055
LSY,BYO,3987.372075113756
LSY,BLR,141.14766714648007
LSY,LXG,0.9329258906004759
LSY,AHE,53.52519538187841
LSY,JHS,2064.1807960656306
LSY,LNV,1054.036287894908
LSY,BEH,13783.367948174102
LSY,LIO,24.84879988433716
BYO,BLR,227.70355170010234
BYO,AHE,78.87072077964032
BYO,LSY,9863.714072578468
BLR,LXG,0.31781878901365795
BLR,AHE,127.9941263586768
BLR,LSY,6775.27484985718
BLR,BYO,4418.443504862344
LXG,AHE,107.76553305566297
LXG,LSY,5690.926395731918
LXG,BLR,40.38891423041524
AHE,LSY,4632.675920104583
AHE,LXG,1.5290360239043348
AHE,BLR,230.78654526009623
AHE,BYO,2759.5340492351484
DVO,MUB,1095.9400533365995
DVO,LEQ,16998.447452664997
DVO,PFQ,0.28666492205216076
MUB,PBM,2646.145278370435
MUB,LEQ,11645.367420454519
MUB,PFQ,0.2405075779429347
MUB,DVO,247.04560797628687
PBM,LEQ,9488.84858661142
PBM,PFQ,0.3636832159463613
PBM,MUB,857.2643409510774
LEQ,PFQ,0.14510753806051777
LEQ,DVO,259.1751308093979
LEQ,PBM,1981.0989742807649
LEQ,MUB,787.6747555256464
PFQ,DVO,180.8779552417616
PFQ,LEQ,6005.055019029511
PFQ,PBM,3142.26589825042
PFQ,MUB,673.208379675666
TTR,KSA,4629.292304112833
TTR,RKE,1531.6823475985052
TTR,NCS,750.4100229132539
TTR,LKG,100.3168738960591
TTR,MKU,18.13738012551482
TTR,EYK,131.8263774983585
KSA,RKE,1705.7023908775298
KSA,NCS,1104.9344319669913
KSA,TTR,0.35031954830870726
RKE,BEL,2447.837848387073
RKE,TTR,0.8207074071460646
RKE,KSA,12077.39125719851
RKE,DLH,6287.142142198652
RKE,DRK,17.21370144678845
RKE,KYS,7.61360146373483
RKE,LSA,5023.248855263911
BEL,NCS,672.2073155355582
BEL,RKE,1118.7253468071888
NCS,TTR,0.7054129306778166
NCS,BEL,2580.4030494242697
NCS,KSA,13725.606036269723
NCS,AJU,2109.056873585065
NCS,LRH,8802.481948158702
CEF,MLS,2537.563512447952
CEF,PSC,3496.629924116585
CEF,OKN,14.851379691768864
CEF,TLU,1.3203205267480083
CEF,TPL,2392.7126248893383
CEF,TRC,206.73587110692011
CEF,RES,850.3885422822242
MLS,PSC,962.7562883798918
MLS,ZRJ,943.18591508772
MLS,CEF,2537.563512447952
PSC,ZRJ,1574.190304329777
PSC,MLS,962.7562883798918
PSC,CEF,3496.629924116585
ZRJ,OKN,16.86165953538262
ZRJ,MLS,1205.5702495422722
ZRJ,PSC,2012.1133783485016
OKN,CEF,9246.055808103869
OKN,ZRJ,8212.867370810052
MPY,ZPB,4875.717836157834
MPY,GSQ,1137.6445423248206
MPY,EVE,1022.5493210384242
MPY,CXL,6770.764780108757
ZPB,GSQ,1225.5577783028468
ZPB,CXL,2839.6806935751824
ZPB,EVE,603.8817366409406
ZPB,MPY,6568.39261236405
GSQ,EVE,597.2266640596108
GSQ,MPY,9108.443093073023
GSQ,ZPB,7283.6792540768865
EVE,CXL,7685.530823812828
EVE,GSQ,645.8321241648952
EVE,MPY,8853.24087479155
EVE,ZPB,3881.0511957451968
CXL,MPY,7136.1348862866325
CXL,EVE,935.5805334637245
CXL,ZPB,2221.6431058609382
BQT,OSH,7126.481658502599
BQT,PTG,646.8752293123486
BQT,ZAT,1081.4570794361719
OSH,LES,7122.420149386722
OSH,BQT,0.47244487386152345
LES,PTG,625.6125495851032
LES,ZAT,1239.0925581420724
LES,OSH,6757.752237738122
PTG,ZAT,1512.7137012129085
PTG,BQT,0.5327108133509653
PTG,LES,8190.790122873832
ZAT,BQT,0.44028252619116637
ZAT,PTG,747.8386569491388
ZAT,LES,8020.016557553867
YPM,MVV,6786.539061108807
YPM,PNB,2406.166321071401
YPM,FOA,7462.127839399634
MVV,MSU,659.3689543925008
MVV,PNB,2445.112915534994
MVV,FOA,2371.134705992736
MVV,YPM,5037.647945061067
MSU,PNB,2366.743090854465
MSU,FOA,14480.841355771581
MSU,MVV,8632.743576754398
PNB,FOA,12452.83594310978
PNB,YPM,6091.73690358561
PNB,MSU,616.5478761236835
PNB,MVV,8339.402849710075
FOA,YPM,3948.348061291858
FOA,PNB,2602.588565485628
FOA,MSU,788.4002158057118
